instance,number,sup,cpm,mis,misr,dir,omega,class,comb. class,other class
124,37,1,23000,1.25,0.0,io,1500.0,2,10.0,
124,38,2,1500,1.7,0.0,io,1500.0,2,10.0,
124,39,2,1500,2.1,0.0,iv,1500.0,2,10.0,
124,40,2,1500,1.5,0.0,ia,1500.0,2,10.0,
124,41,2,3000,1.0,0.0,iv,1500.0,2,10.0,
124,42,2,6000,0.85,0.0,io,1500.0,2,10.0,
124,43,2,7500,2.1,0.0,iv,1500.0,2,10.0,
124,44,2,10500,3.0,0.0,io,1500.0,2,10.0,
124,45,2,10500,0.9,0.0,ia,1500.0,2,10.0,
124,46,1,1500,0.5,0.0,io,1500.0,2,10.0,
124,47,2,12000,1.35,0.0,iv,1500.0,2,10.0,
124,48,4,30000,1.45,0.0,iv,1500.0,2,10.0,
124,49,2,15000,0.9,0.0,io,1500.0,2,10.0,
124,50,2,15000,1.35,0.0,ia,1500.0,2,10.0,
124,51,2,21000,1.0,0.0,iv,1500.0,2,10.0,
124,52,2,10500,3.0,0.0,ma,1500.0,2,10.0,
125,0,2,0,17.0,0.0,ao,1500.0,2,8.0,
125,1,2,0,18.0,0.0,av,1500.0,2,8.0,
125,2,2,0,10.5,0.0,aa,1500.0,2,8.0,
125,3,2,0,5.75,0.0,vo,1500.0,2,8.0,
125,4,2,0,4.25,0.0,vv,1500.0,2,8.0,
125,5,2,0,4.2,0.0,va,1500.0,2,8.0,
125,6,1,0,11.0,0.0,ao,1500.0,2,8.0,
125,7,1,0,9.5,0.0,av,1500.0,2,8.0,
125,8,1,0,5.5,0.0,vo,1500.0,2,8.0,
125,9,1,0,4.5,0.0,vv,1500.0,2,8.0,
125,10,3,0,17.0,0.0,ao,1500.0,2,8.0,
125,11,3,0,21.0,0.0,av,1500.0,2,8.0,
125,12,3,0,27.0,0.0,aa,1500.0,2,8.0,
125,13,3,0,4.9,0.0,vo,1500.0,2,8.0,
125,14,3,0,5.75,0.0,vv,1500.0,2,8.0,
125,15,3,0,2.75,0.0,va,1500.0,2,8.0,
125,16,4,0,6.5,0.0,ao,1500.0,2,8.0,
125,17,4,0,12.0,0.0,av,1500.0,2,8.0,
125,18,4,0,3.6,0.0,vo,1500.0,2,8.0,
125,19,4,0,7.5,0.0,vv,1500.0,2,8.0,
125,20,1,6000,1.25,0.0,io,1500.0,2,8.0,
125,21,4,26000,3.5,0.0,iv,1500.0,2,8.0,
125,22,4,21000,3.0,0.0,iv,1500.0,2,8.0,
125,23,4,12000,0.85,0.0,iv,1500.0,2,8.0,
125,24,4,9000,0.75,0.0,iv,1500.0,2,8.0,
125,25,3,30000,2.25,0.0,iv,1500.0,2,8.0,
125,26,3,30000,1.9,0.0,ia,1500.0,2,8.0,
125,27,3,27000,2.2,0.0,io,1500.0,2,8.0,
125,28,3,23000,1.25,0.0,iv,1500.0,2,8.0,
125,29,3,12000,1.75,0.0,iv,1500.0,2,8.0,
125,30,3,10500,1.65,0.0,ia,1500.0,2,8.0,
125,31,1,7500,2.4,0.0,io,1500.0,2,8.0,
125,32,1,7500,1.25,0.0,iv,1500.0,2,8.0,
125,33,1,9000,2.25,0.0,io,1500.0,2,8.0,
125,34,1,9000,1.0,0.0,iv,1500.0,2,8.0,
125,35,1,13500,2.25,0.0,io,1500.0,2,8.0,
125,36,1,18000,2.25,0.0,iv,1500.0,2,8.0,
125,37,2,1500,0.9,0.0,io,1500.0,2,8.0,
125,38,2,1500,1.0,0.0,iv,1500.0,2,8.0,
125,39,2,1500,0.6,0.0,ia,1500.0,2,8.0,
125,40,2,6000,1.5,0.0,io,1500.0,2,8.0,
125,41,2,6000,1.15,0.0,iv,1500.0,2,8.0,
125,42,2,7500,1.9,0.0,io,1500.0,2,8.0,
125,43,2,7500,1.5,0.0,iv,1500.0,2,8.0,
125,44,2,7500,1.9,0.0,ia,1500.0,2,8.0,
125,45,2,10000,1.4,0.0,iv,1500.0,2,8.0,
125,46,2,12000,3.0,0.0,io,1500.0,2,8.0,
125,47,2,12000,1.1,0.0,ia,1500.0,2,8.0,
125,48,2,22000,2.25,0.0,iv,1500.0,2,8.0,
125,49,2,23000,1.1,0.0,ia,1500.0,2,8.0,
125,50,3,1500,1.2,0.0,io,1500.0,2,8.0,
125,51,3,1500,1.5,0.0,iv,1500.0,2,8.0,
125,52,3,1500,0.55,0.0,ia,1500.0,2,8.0,
125,53,3,9000,1.1,0.0,io,1500.0,2,8.0,
125,54,4,30000,1.2,0.0,io,1500.0,2,8.0,
125,55,4,26000,3.5,0.0,ma,1500.0,2,8.0,
126,0,4,0,35.0,0.0,ao,3000.0,2,,
126,1,4,0,20.0,0.0,av,3000.0,2,,
126,2,4,0,9.0,0.0,aa,3000.0,2,,
126,3,4,0,9.5,0.0,vo,3000.0,2,,
126,4,4,0,5.25,0.0,vv,3000.0,2,,
126,5,4,0,1.6,0.0,va,3000.0,2,,
126,6,3,0,32.5,0.0,ao,3000.0,2,,
126,7,3,0,11.0,0.0,av,3000.0,2,,
126,8,3,0,4.85,0.0,vo,3000.0,2,,
126,9,3,0,2.9,0.0,vv,3000.0,2,,
126,10,3,26000,0.7,0.0,io,3000.0,2,,
126,11,3,16000,1.3,0.0,io,3000.0,2,,
126,12,3,16000,0.9,0.0,iv,3000.0,2,,
126,13,3,3000,1.3,0.0,io,3000.0,2,,
126,14,3,3000,0.2,0.0,iv,3000.0,2,,
126,15,4,27000,1.95,0.0,iv,3000.0,2,,
126,16,4,25000,3.5,0.0,io,3000.0,2,,
126,17,4,22000,4.5,0.0,io,3000.0,2,,
126,18,4,16000,0.85,0.0,io,3000.0,2,,
126,19,4,16000,1.55,0.0,iv,3000.0,2,,
126,20,4,16000,1.6,0.0,ia,3000.0,2,,
126,21,4,2100,1.15,0.0,io,3000.0,2,,
126,22,4,2100,0.4,0.0,ia,3000.0,2,,
126,23,4,1500,1.6,0.0,io,3000.0,2,,
126,24,4,1500,0.9,0.0,iv,3000.0,2,,
126,25,4,1500,0.3,0.0,ia,3000.0,2,,
126,26,3,36000,0.65,0.0,io,3000.0,2,,
126,27,4,36000,2.1,0.0,iv,3000.0,2,,
126,28,3,34000,1.6,0.0,iv,3000.0,2,,
126,29,4,30000,2.6,0.0,io,3000.0,2,,
126,30,4,30000,1.7,0.0,ia,3000.0,2,,
126,31,4,22000,4.5,0.0,ma,3000.0,2,,
127,0,2,0,10.5,9.0,ao,1000.0,2,,
127,1,2,0,18.0,12.0,av,1000.0,2,,
127,2,2,0,10.5,5.5,aa,1000.0,2,,
127,3,2,0,1.6,1.2,vo,1000.0,2,,
127,4,2,0,1.55,1.35,vv,1000.0,2,,
127,5,2,0,4.3,0.95,va,1000.0,2,,
127,6,1,0,5.5,5.0,ao,1000.0,2,,
127,7,1,0,6.5,5.5,av,1000.0,2,,
127,8,1,0,4.0,1.05,vo,1000.0,2,,
127,9,1,0,4.0,1.3,vv,1000.0,2,,
127,10,3,0,5.5,4.5,ao,1000.0,2,,
127,11,3,0,6.5,4.5,av,1000.0,2,,
127,12,3,0,0.95,0.7,vo,1000.0,2,,
127,13,3,0,1.6,0.6,vv,1000.0,2,,
127,14,1,21500,3.0,0.0,iv,1000.0,2,,
127,15,1,1000,0.2,0.0,io,1000.0,2,,
127,16,1,1000,0.3,0.3,iv,1000.0,2,,
127,17,1,22000,3.0,0.0,io,1000.0,2,,
127,18,2,22000,0.65,0.0,io,1000.0,2,,
127,19,2,22000,0.75,0.0,iv,1000.0,2,,
127,20,2,22000,2.8,0.0,ia,1000.0,2,,
127,21,2,1000,0.7,0.5,io,1000.0,2,,
127,22,2,1000,0.9,0.6,iv,1000.0,2,,
127,23,2,1000,0.4,0.3,ia,1000.0,2,,
127,24,2,12000,0.45,0.0,iv,1000.0,2,,
127,25,1,21500,3.0,0.0,ma,1000.0,2,,
128,0,2,0,11.0,0.0,ao,3000.0,2,10.0,
128,1,2,0,8.5,0.0,av,3000.0,2,10.0,
128,2,2,0,4.0,0.0,aa,3000.0,2,10.0,
128,3,2,0,3.0,0.0,vo,3000.0,2,10.0,
128,4,2,0,1.7,0.0,vv,3000.0,2,10.0,
128,5,2,0,1.1,0.0,va,3000.0,2,10.0,
128,6,3,0,21.5,0.0,ao,3000.0,2,10.0,
128,7,3,0,15.0,0.0,av,3000.0,2,10.0,
128,8,3,0,4.8,0.0,vo,3000.0,2,10.0,
128,9,3,0,3.6,0.0,vv,3000.0,2,10.0,
128,10,1,0,7.5,0.0,ao,3000.0,2,10.0,
128,11,1,0,8.0,0.0,av,3000.0,2,10.0,
128,12,1,0,2.65,0.0,vo,3000.0,2,10.0,
128,13,1,0,1.7,0.0,vv,3000.0,2,10.0,
128,14,4,0,8.0,0.0,ao,3000.0,2,10.0,
128,15,4,0,5.5,0.0,av,3000.0,2,10.0,
128,16,4,0,3.5,0.0,aa,3000.0,2,10.0,
128,17,4,0,5.2,0.0,vo,3000.0,2,10.0,
128,18,4,0,4.0,0.0,vv,3000.0,2,10.0,
128,19,4,0,1.5,0.0,va,3000.0,2,10.0,
128,20,1,6000,2.2,0.0,io,3000.0,2,10.0,
128,21,1,6000,0.6,0.0,iv,3000.0,2,10.0,
128,22,3,24000,1.35,0.0,iv,3000.0,2,10.0,
128,23,3,33000,0.5,0.0,iv,3000.0,2,10.0,
128,24,4,3000,1.0,0.0,io,3000.0,2,10.0,
128,25,4,3000,0.8,0.0,iv,3000.0,2,10.0,
128,26,4,6000,0.3,0.0,io,3000.0,2,10.0,
128,27,4,9000,0.8,0.0,io,3000.0,2,10.0,
128,28,4,21000,3.0,0.0,io,3000.0,2,10.0,
128,29,4,21000,2.2,0.0,iv,3000.0,2,10.0,
128,30,4,21000,0.8,0.0,ia,3000.0,2,10.0,
128,31,4,24000,1.7,0.0,iv,3000.0,2,10.0,
128,32,4,25000,1.4,0.0,io,3000.0,2,10.0,
128,33,4,34000,0.45,0.0,ia,3000.0,2,10.0,
128,34,1,9000,0.45,0.0,iv,3000.0,2,10.0,
128,35,1,12000,0.6,0.0,io,3000.0,2,10.0,
128,36,1,3000,0.8,0.0,io,3000.0,2,10.0,
128,37,1,3000,1.9,0.0,iv,3000.0,2,10.0,
128,38,1,24000,0.55,0.0,io,3000.0,2,10.0,
128,39,4,40000,0.7,0.0,io,3000.0,2,10.0,
128,40,4,40000,0.8,0.0,iv,3000.0,2,10.0,
128,41,2,3000,1.0,0.0,io,3000.0,2,10.0,
128,42,2,3000,1.1,0.0,iv,3000.0,2,10.0,
128,43,2,6000,2.5,0.0,io,3000.0,2,10.0,
128,44,2,6000,0.2,0.0,iv,3000.0,2,10.0,
128,45,2,9000,0.45,0.0,io,3000.0,2,10.0,
128,46,2,9000,0.75,0.0,iv,3000.0,2,10.0,
128,47,2,24000,0.65,0.0,io,3000.0,2,10.0,
128,48,2,30000,0.4,0.0,iv,3000.0,2,10.0,
128,49,3,3000,2.8,0.0,io,3000.0,2,10.0,
128,50,3,3000,2.2,0.0,iv,3000.0,2,10.0,
128,51,3,6000,0.9,0.0,io,3000.0,2,10.0,
128,52,3,9000,1.75,0.0,io,3000.0,2,10.0,
128,53,3,15000,0.5,0.0,iv,3000.0,2,10.0,
128,54,3,21000,2.0,0.0,iv,3000.0,2,10.0,
128,55,4,21000,3.0,0.0,ma,3000.0,2,10.0,
129,0,1,0,14.0,0.0,ao,3000.0,2,,
129,1,1,0,6.5,0.0,av,3000.0,2,,
129,2,1,0,4.3,0.0,vo,3000.0,2,,
129,3,1,0,1.55,0.0,vv,3000.0,2,,
129,4,2,0,16.0,0.0,ao,3000.0,2,,
129,5,2,0,7.5,0.0,av,3000.0,2,,
129,6,2,0,4.5,0.0,aa,3000.0,2,,
129,7,2,0,5.0,0.0,vo,3000.0,2,,
129,8,2,0,2.2,0.0,vv,3000.0,2,,
129,9,2,0,1.2,0.0,va,3000.0,2,,
129,10,3,0,28.0,0.0,ao,3000.0,2,,
129,11,3,0,15.0,0.0,av,3000.0,2,,
129,12,3,0,5.3,0.0,vo,3000.0,2,,
129,13,3,0,3.9,0.0,vv,3000.0,2,,
129,14,4,0,13.5,0.0,ao,3000.0,2,,
129,15,4,0,6.5,0.0,av,3000.0,2,,
129,16,4,0,2.1,0.0,aa,3000.0,2,,
129,17,4,0,6.2,0.0,vo,3000.0,2,,
129,18,4,0,3.8,0.0,vv,3000.0,2,,
129,19,4,0,1.05,0.0,va,3000.0,2,,
129,20,1,6000,4.0,0.0,io,3000.0,2,,
129,21,1,6000,0.7,0.0,iv,3000.0,2,,
129,22,4,9000,1.1,0.0,io,3000.0,2,,
129,23,4,21000,4.9,0.0,io,3000.0,2,,
129,24,4,21000,1.8,0.0,iv,3000.0,2,,
129,25,4,21000,0.35,0.0,ia,3000.0,2,,
129,26,4,24000,1.65,0.0,io,3000.0,2,,
129,27,4,24000,2.2,0.0,iv,3000.0,2,,
129,28,4,24000,0.45,0.0,ia,3000.0,2,,
129,29,4,27000,2.1,0.0,io,3000.0,2,,
129,30,4,27000,1.4,0.0,iv,3000.0,2,,
129,31,4,30000,1.2,0.0,io,3000.0,2,,
129,32,4,32000,0.4,0.0,ia,3000.0,2,,
129,33,4,37000,0.35,0.0,ia,3000.0,2,,
129,34,4,38000,0.7,0.0,iv,3000.0,2,,
129,35,2,24000,0.5,0.0,io,3000.0,2,,
129,36,2,24000,0.5,0.0,ia,3000.0,2,,
129,37,2,30000,2.05,0.0,iv,3000.0,2,,
129,38,2,33000,0.25,0.0,ia,3000.0,2,,
129,39,3,3000,4.2,0.0,io,3000.0,2,,
129,40,3,3000,2.1,0.0,iv,3000.0,2,,
129,41,3,6000,0.4,0.0,iv,3000.0,2,,
129,42,3,9000,2.0,0.0,io,3000.0,2,,
129,43,3,9000,0.8,0.0,iv,3000.0,2,,
129,44,3,12000,0.9,0.0,io,3000.0,2,,
129,45,3,18000,1.0,0.0,io,3000.0,2,,
129,46,3,21000,1.85,0.0,io,3000.0,2,,
129,47,3,21000,1.95,0.0,iv,3000.0,2,,
129,48,3,24000,0.9,0.0,io,3000.0,2,,
129,49,3,27000,1.35,0.0,iv,3000.0,2,,
129,50,3,30000,0.9,0.0,io,3000.0,2,,
129,51,3,34000,0.8,0.0,iv,3000.0,2,,
129,52,3,42000,0.6,0.0,iv,3000.0,2,,
129,53,4,3000,1.7,0.0,io,3000.0,2,,
129,54,4,3000,0.8,0.0,iv,3000.0,2,,
129,55,4,3000,0.3,0.0,ia,3000.0,2,,
129,56,1,9000,0.4,0.0,iv,3000.0,2,,
129,57,1,12000,0.75,0.0,io,3000.0,2,,
129,58,1,15000,0.25,0.0,io,3000.0,2,,
129,59,1,24000,0.55,0.0,io,3000.0,2,,
129,60,1,24000,0.35,0.0,iv,3000.0,2,,
129,61,1,27000,0.9,0.0,io,3000.0,2,,
129,62,1,30000,0.65,0.0,io,3000.0,2,,
129,63,1,36000,0.25,0.0,iv,3000.0,2,,
129,64,2,3000,1.1,0.0,io,3000.0,2,,
129,65,2,3000,1.0,0.0,iv,3000.0,2,,
129,66,2,3000,0.35,0.0,ia,3000.0,2,,
129,67,1,3000,0.9,0.0,io,3000.0,2,,
129,68,1,3000,1.0,0.0,iv,3000.0,2,,
129,69,2,6000,4.9,0.0,io,3000.0,2,,
129,70,2,6000,0.95,0.0,ia,3000.0,2,,
129,71,4,47000,1.15,0.0,io,3000.0,2,,
129,72,2,9000,0.5,0.0,io,3000.0,2,,
129,73,2,9000,0.5,0.0,iv,3000.0,2,,
129,74,2,9000,0.4,0.0,ia,3000.0,2,,
129,75,2,12000,0.65,0.0,io,3000.0,2,,
129,76,2,12000,0.45,0.0,iv,3000.0,2,,
129,77,2,12000,0.35,0.0,ia,3000.0,2,,
129,78,2,18000,0.75,0.0,io,3000.0,2,,
129,79,2,21000,0.35,0.0,io,3000.0,2,,
129,80,4,21000,4.9,0.0,ma,3000.0,2,,
130,0,1,0,13.0,0.0,ao,3000.0,2,10.0,
130,1,1,0,6.5,0.0,av,3000.0,2,10.0,
130,2,1,0,3.8,0.0,vo,3000.0,2,10.0,
130,3,1,0,1.5,0.0,vv,3000.0,2,10.0,
130,4,2,0,13.5,0.0,ao,3000.0,2,10.0,
130,5,2,0,8.5,0.0,av,3000.0,2,10.0,
130,6,2,0,5.0,0.0,aa,3000.0,2,10.0,
130,7,2,0,4.75,0.0,vo,3000.0,2,10.0,
130,8,2,0,1.8,0.0,vv,3000.0,2,10.0,
130,9,2,0,0.9,0.0,va,3000.0,2,10.0,
130,10,3,0,26.5,0.0,ao,3000.0,2,10.0,
130,11,3,0,13.0,0.0,av,3000.0,2,10.0,
130,12,3,0,5.25,0.0,vo,3000.0,2,10.0,
130,13,3,0,4.5,0.0,vv,3000.0,2,10.0,
130,14,4,0,12.5,0.0,ao,3000.0,2,10.0,
130,15,4,0,9.0,0.0,av,3000.0,2,10.0,
130,16,4,0,3.5,0.0,aa,3000.0,2,10.0,
130,17,4,0,6.25,0.0,vo,3000.0,2,10.0,
130,18,4,0,4.75,0.0,vv,3000.0,2,10.0,
130,19,4,0,1.15,0.0,va,3000.0,2,10.0,
130,20,1,6000,3.8,0.0,io,3000.0,2,10.0,
130,21,1,6000,0.6,0.0,iv,3000.0,2,10.0,
130,22,4,6000,0.45,0.0,io,3000.0,2,10.0,
130,23,4,9000,0.7,0.0,io,3000.0,2,10.0,
130,24,4,21000,3.75,0.0,io,3000.0,2,10.0,
130,25,4,21000,2.2,0.0,iv,3000.0,2,10.0,
130,26,4,24000,1.9,0.0,iv,3000.0,2,10.0,
130,27,4,24000,0.6,0.0,ia,3000.0,2,10.0,
130,28,4,27000,1.75,0.0,io,3000.0,2,10.0,
130,29,4,36000,0.9,0.0,ia,3000.0,2,10.0,
130,30,1,12000,0.7,0.0,io,3000.0,2,10.0,
130,31,1,18000,0.3,0.0,iv,3000.0,2,10.0,
130,32,2,3000,1.2,0.0,io,3000.0,2,10.0,
130,33,2,3000,1.05,0.0,iv,3000.0,2,10.0,
130,34,2,3000,0.3,0.0,ia,3000.0,2,10.0,
130,35,2,6000,3.75,0.0,io,3000.0,2,10.0,
130,36,2,6000,0.3,0.0,iv,3000.0,2,10.0,
130,37,2,9000,0.5,0.0,iv,3000.0,2,10.0,
130,38,2,9000,0.3,0.0,ia,3000.0,2,10.0,
130,39,2,18000,0.35,0.0,iv,3000.0,2,10.0,
130,40,3,3000,4.2,0.0,io,3000.0,2,10.0,
130,41,3,3000,1.5,0.0,iv,3000.0,2,10.0,
130,42,3,6000,0.85,0.0,io,3000.0,2,10.0,
130,43,1,3000,1.4,0.0,io,3000.0,2,10.0,
130,44,1,3000,0.95,0.0,iv,3000.0,2,10.0,
130,45,3,9000,2.0,0.0,io,3000.0,2,10.0,
130,46,3,9000,0.65,0.0,iv,3000.0,2,10.0,
130,47,4,40000,1.2,0.0,io,3000.0,2,10.0,
130,48,3,12000,0.9,0.0,io,3000.0,2,10.0,
130,49,3,21000,1.9,0.0,io,3000.0,2,10.0,
130,50,3,24000,2.4,0.0,iv,3000.0,2,10.0,
130,51,4,3000,1.65,0.0,io,3000.0,2,10.0,
130,52,4,3000,0.7,0.0,iv,3000.0,2,10.0,
130,53,4,3000,0.2,0.0,ia,3000.0,2,10.0,
130,54,3,3000,4.2,0.0,ma,3000.0,2,10.0,
131,0,2,0,14.0,0.0,ao,3000.0,2,10.0,
131,1,2,0,6.5,0.0,av,3000.0,2,10.0,
131,2,2,0,3.5,0.0,aa,3000.0,2,10.0,
131,3,2,0,4.25,0.0,vo,3000.0,2,10.0,
131,4,2,0,1.5,0.0,vv,3000.0,2,10.0,
131,5,2,0,0.8,0.0,va,3000.0,2,10.0,
131,6,3,0,28.0,0.0,ao,3000.0,2,10.0,
131,7,3,0,11.0,0.0,av,3000.0,2,10.0,
131,8,3,0,4.75,0.0,vo,3000.0,2,10.0,
131,9,3,0,3.8,0.0,vv,3000.0,2,10.0,
131,10,1,0,13.0,0.0,ao,3000.0,2,10.0,
131,11,1,0,6.5,0.0,av,3000.0,2,10.0,
131,12,1,0,3.8,0.0,vo,3000.0,2,10.0,
131,13,1,0,1.2,0.0,vv,3000.0,2,10.0,
131,14,4,0,12.0,0.0,ao,3000.0,2,10.0,
131,15,4,0,6.5,0.0,av,3000.0,2,10.0,
131,16,4,0,2.5,0.0,aa,3000.0,2,10.0,
131,17,4,0,5.75,0.0,vo,3000.0,2,10.0,
131,18,4,0,4.5,0.0,vv,3000.0,2,10.0,
131,19,4,0,1.9,0.0,va,3000.0,2,10.0,
131,20,1,6000,3.6,0.0,io,3000.0,2,10.0,
131,21,4,36000,0.8,0.0,ia,3000.0,2,10.0,
131,22,1,3000,0.55,0.0,io,3000.0,2,10.0,
131,23,1,3000,0.9,0.0,iv,3000.0,2,10.0,
131,24,4,42000,1.1,0.0,io,3000.0,2,10.0,
131,25,4,24000,1.0,0.0,ia,3000.0,2,10.0,
131,26,4,44000,0.8,0.0,iv,3000.0,2,10.0,
131,27,1,9000,0.45,0.0,iv,3000.0,2,10.0,
131,28,1,12000,0.65,0.0,io,3000.0,2,10.0,
131,29,2,3000,0.55,0.0,io,3000.0,2,10.0,
131,30,2,3000,0.85,0.0,iv,3000.0,2,10.0,
131,31,2,6000,3.25,0.0,io,3000.0,2,10.0,
131,32,2,9000,0.6,0.0,iv,3000.0,2,10.0,
131,33,2,27000,0.6,0.0,io,3000.0,2,10.0,
131,34,3,3000,3.5,0.0,io,3000.0,2,10.0,
131,35,3,3000,1.8,0.0,iv,3000.0,2,10.0,
131,36,3,6000,1.0,0.0,io,3000.0,2,10.0,
131,37,3,9000,1.1,0.0,io,3000.0,2,10.0,
131,38,3,9000,0.5,0.0,iv,3000.0,2,10.0,
131,39,3,21000,1.6,0.0,iv,3000.0,2,10.0,
131,40,4,3000,1.4,0.0,io,3000.0,2,10.0,
131,41,4,3000,0.7,0.0,iv,3000.0,2,10.0,
131,42,4,3000,0.3,0.0,ia,3000.0,2,10.0,
131,43,4,6000,0.6,0.0,io,3000.0,2,10.0,
131,44,4,9000,1.1,0.0,io,3000.0,2,10.0,
131,45,4,21000,4.25,0.0,io,3000.0,2,10.0,
131,46,4,21000,3.75,0.0,iv,3000.0,2,10.0,
131,47,4,27000,2.1,0.0,io,3000.0,2,10.0,
131,48,4,21000,4.25,0.0,ma,3000.0,2,10.0,
132,0,1,0,13.0,0.0,ao,3000.0,2,10.0,
132,1,1,0,7.0,0.0,av,3000.0,2,10.0,
132,2,1,0,4.1,0.0,vo,3000.0,2,10.0,
132,3,1,0,1.45,0.0,vv,3000.0,2,10.0,
132,4,3,0,32.0,0.0,ao,3000.0,2,10.0,
132,5,3,0,16.0,0.0,av,3000.0,2,10.0,
132,6,3,0,6.5,0.0,vo,3000.0,2,10.0,
132,7,3,0,6.5,0.0,vv,3000.0,2,10.0,
132,8,2,0,15.0,0.0,ao,3000.0,2,10.0,
132,9,2,0,7.5,0.0,av,3000.0,2,10.0,
132,10,2,0,4.5,0.0,aa,3000.0,2,10.0,
132,11,2,0,4.5,0.0,vo,3000.0,2,10.0,
132,12,2,0,1.6,0.0,vv,3000.0,2,10.0,
132,13,2,0,1.2,0.0,va,3000.0,2,10.0,
132,14,4,0,15.0,0.0,ao,3000.0,2,10.0,
132,15,4,0,7.5,0.0,av,3000.0,2,10.0,
132,16,4,0,5.5,0.0,aa,3000.0,2,10.0,
132,17,4,0,7.5,0.0,vo,3000.0,2,10.0,
132,18,4,0,5.75,0.0,vv,3000.0,2,10.0,
132,19,4,0,4.0,0.0,va,3000.0,2,10.0,
132,20,1,6000,3.15,0.0,io,3000.0,2,10.0,
132,21,1,6000,0.6,0.0,iv,3000.0,2,10.0,
132,22,4,9000,1.5,0.0,io,3000.0,2,10.0,
132,23,4,9000,0.9,0.0,iv,3000.0,2,10.0,
132,24,4,21000,5.25,0.0,io,3000.0,2,10.0,
132,25,4,21000,5.5,0.0,iv,3000.0,2,10.0,
132,26,4,21000,1.8,0.0,ia,3000.0,2,10.0,
132,27,4,27000,2.2,0.0,io,3000.0,2,10.0,
132,28,4,27000,1.7,0.0,ia,3000.0,2,10.0,
132,29,4,36000,0.9,0.0,ia,3000.0,2,10.0,
132,30,1,12000,0.75,0.0,io,3000.0,2,10.0,
132,31,2,3000,0.85,0.0,io,3000.0,2,10.0,
132,32,2,3000,0.95,0.0,iv,3000.0,2,10.0,
132,33,2,3000,0.4,0.0,ia,3000.0,2,10.0,
132,34,2,6000,2.85,0.0,io,3000.0,2,10.0,
132,35,2,9000,0.35,0.0,iv,3000.0,2,10.0,
132,36,2,12000,0.7,0.0,iv,3000.0,2,10.0,
132,37,2,24000,0.5,0.0,iv,3000.0,2,10.0,
132,38,2,24000,0.6,0.0,ia,3000.0,2,10.0,
132,39,3,3000,4.2,0.0,io,3000.0,2,10.0,
132,40,3,3000,2.0,0.0,iv,3000.0,2,10.0,
132,41,1,3000,0.75,0.0,io,3000.0,2,10.0,
132,42,1,3000,1.0,0.0,iv,3000.0,2,10.0,
132,43,3,6000,1.5,0.0,io,3000.0,2,10.0,
132,44,4,42000,1.35,0.0,io,3000.0,2,10.0,
132,45,4,42000,0.9,0.0,iv,3000.0,2,10.0,
132,46,3,9000,3.25,0.0,io,3000.0,2,10.0,
132,47,3,9000,1.1,0.0,iv,3000.0,2,10.0,
132,48,3,12000,1.6,0.0,io,3000.0,2,10.0,
132,49,3,12000,0.9,0.0,iv,3000.0,2,10.0,
132,50,3,15000,1.2,0.0,io,3000.0,2,10.0,
132,51,3,21000,2.75,0.0,io,3000.0,2,10.0,
132,52,3,21000,5.5,0.0,iv,3000.0,2,10.0,
132,53,4,3000,1.7,0.0,io,3000.0,2,10.0,
132,54,4,3000,0.7,0.0,iv,3000.0,2,10.0,
132,55,4,3000,0.6,0.0,ia,3000.0,2,10.0,
132,56,4,21000,5.5,0.0,ma,3000.0,2,10.0,
133,0,2,0,3.5,0.0,ao,1500.0,2,,
133,1,2,0,4.5,0.0,av,1500.0,2,,
133,2,2,0,2.5,0.0,aa,1500.0,2,,
133,3,2,0,0.7,0.0,vo,1500.0,2,,
133,4,2,0,1.7,0.0,vv,1500.0,2,,
133,5,2,0,1.1,0.0,va,1500.0,2,,
133,6,3,0,3.5,0.0,ao,1500.0,2,,
133,7,3,0,6.5,0.0,av,1500.0,2,,
133,8,3,0,3.0,0.0,aa,1500.0,2,,
133,9,3,0,2.6,0.0,vo,1500.0,2,,
133,10,3,0,3.75,0.0,vv,1500.0,2,,
133,11,3,0,2.45,0.0,va,1500.0,2,,
133,12,1,0,2.5,0.0,ao,1500.0,2,,
133,13,1,0,2.5,0.0,av,1500.0,2,,
133,14,1,0,0.5,0.0,vo,1500.0,2,,
133,15,1,0,0.5,0.0,vv,1500.0,2,,
133,16,4,0,5.0,0.0,ao,1500.0,2,,
133,17,4,0,8.5,0.0,av,1500.0,2,,
133,18,4,0,7.0,0.0,aa,1500.0,2,,
133,19,4,0,1.75,0.0,vo,1500.0,2,,
133,20,4,0,5.5,0.0,vv,1500.0,2,,
133,21,4,0,6.5,0.0,va,1500.0,2,,
133,22,2,3000,0.4,0.0,iv,1500.0,2,,
133,23,2,30000,0.7,0.0,ia,1500.0,2,,
133,24,2,1500,0.3,0.0,iv,1500.0,2,,
133,25,2,35000,0.85,0.0,iv,1500.0,2,,
133,26,4,38000,2.0,0.0,iv,1500.0,2,,
133,27,4,38000,1.75,0.0,ia,1500.0,2,,
133,28,3,1500,0.3,0.0,io,1500.0,2,,
133,29,3,1500,0.3,0.0,iv,1500.0,2,,
133,30,3,32000,1.85,0.0,io,1500.0,2,,
133,31,3,32000,3.25,0.0,iv,1500.0,2,,
133,32,3,34000,2.25,0.0,ia,1500.0,2,,
133,33,3,38000,1.0,0.0,io,1500.0,2,,
133,34,3,38000,0.85,0.0,iv,1500.0,2,,
